,C30+,C25-C29,C20-C24,C16-C19,C13-C14-C15,C10-C11-C12,C7-C8-C9,C6,n-C5-i-C5,n-C4-i-C4,C3,C2,C1-CO2-N2,Tc_NR,Vc_NR,Pc_NR
135,0.011511213,0.030788715,0.080234727,0.03640765,0.013577747,0.044717368,0.081690018,0.04278112,0.081590354,0.065701096,0.058326859,0.07710646,0.375566673,653.1925659,0.000347564,12673498
136,0.01153251,0.071133517,0.000810786,0.009211128,0.114493344,0.034498655,0.087950088,0.177370074,0.064451221,0.013396261,0.388505711,0.016990992,0.009655713,632.4827271,0.000399603,7777601
137,0.011585717,0.056245425,0.000480213,0.086344173,0.307469784,0.112672913,0.121584954,0.072285742,0.049692828,0.036182364,0.091478922,0.013256021,0.040720943,675.805603,0.000627443,4266445
138,0.011709769,0.044453048,0.104429277,0.01883113,0.132344912,0.06497445,0.085020407,0.019053719,0.102433128,0.079114461,0.004084742,0.164433271,0.169117686,681.0222778,0.000496801,7604914
139,0.011730016,0.003921014,0.070741486,0.021386511,0.238565345,0.043880898,0.144775665,0.025921391,0.190151352,0.077339109,0.140694544,0.005229819,0.025662848,646.3967896,0.000516609,5213329
140,0.0119802,0.002084868,0.095809957,0.007160077,0.054273909,0.116686822,0.013786323,0.065939383,0.062263698,5.72E-05,0.234246076,0.15790693,0.177804553,631.609314,0.000354714,10576400
141,0.012013279,0.039479955,0.025745838,0.013293955,0.301739631,0.108849435,0.093108847,0.018802541,0.060435034,0.016327085,0.160660798,0.119711946,0.029831656,662.1091919,0.000535584,5532102
142,0.012240784,0.120824796,0.038413507,0.12957351,0.071837338,0.110426549,0.000669796,0.215817533,0.090297742,0.022866354,0.049177381,0.081917293,0.055937418,705.0527344,0.000641473,5201083.5
143,0.012346089,0.009083139,0.019354422,0.006973564,0.114436846,0.044971453,0.018361942,0.126582441,0.272708586,0.019638405,0.214669827,0.090899313,0.049973972,584.487915,0.000340046,7915348
144,0.01244123,0.039514796,0.1608822,0.031937909,0.089212035,0.097412814,0.008198941,0.11957817,0.020516839,0.089533789,0.234575304,0.027765862,0.068430112,691.4932861,0.000567222,6183160
145,0.012610212,0.112533732,0.011836879,0.032715616,0.088228582,0.005022344,0.217906161,0.01191999,0.084185374,0.286217749,0.012381247,0.096387246,0.02805487,672.1539917,0.000493995,6828699
146,0.013098601,0.085805027,0.003362361,0.141528036,0.064849233,0.042667127,0.091784505,0.02971406,0.205676354,0.093623161,0.126300144,0.07679268,0.024798711,675.3104248,0.000525963,6249091
147,0.013128079,0.128657943,0.007158297,0.100110485,0.151067329,0.174498126,0.215024546,0.030238681,0.084394709,0.007094997,0.078231622,0.005966494,0.004428695,700.0664673,0.000705115,3906721.5
148,0.013178379,0.025860777,0.037108393,0.038398793,0.019280611,0.128696652,0.024524056,0.208099039,0.149958549,0.004775514,0.260954843,0.028326901,0.060837491,617.5870972,0.000385935,7687087
149,0.013258319,0.027002609,0.036817104,0.010264224,0.045624832,0.094780311,0.035962546,0.049915961,0.228049475,0.127433329,0.171070698,0.14089459,0.018926002,604.9853516,0.000352401,8453065
150,0.013305663,0.042734589,0.026560419,0.074634372,0.000425247,0.259481393,0.019814553,0.058989165,0.045003328,0.046536527,0.005902569,0.037770609,0.368841567,660.6503906,0.000416592,9546278
151,0.013426135,0.075935608,0.171783981,0.087230541,0.034740224,0.097840275,0.02838019,0.02046464,0.06712078,0.157111951,0.033644925,0.19076046,0.02156029,714.8126831,0.000658127,5472441
152,0.013543267,0.007355677,0.219373385,0.082104718,0.047583371,0.027781922,0.036259906,0.00386696,0.122105048,0.130048393,0.192368858,0.10744852,0.010159975,695.8908081,0.000590303,5961443.5
153,0.013588944,0.20004872,0.032732539,0.019086164,0.058923098,0.085543068,0.117485055,0.056207646,0.048916204,0.007152652,0.103749529,0.173374353,0.083192028,724.9284668,0.000633329,6308995
154,0.013626131,0.086310296,0.041851976,0.019306379,0.057459901,0.315282741,0.225442528,0.044948286,0.016849866,0.011008014,0.011708423,0.115464385,0.040741075,679.7276001,0.000592807,4948617
155,0.013865499,0.167623485,0.130418323,0.045187255,0.020212877,0.113180403,0.186992093,0.146504481,0.017999545,0.014647964,0.009230984,0.094375721,0.039761373,729.6677246,0.000764525,4372386
156,0.014019367,0.042792914,0.143845116,0.13448475,0.071540187,0.102933628,0.138620898,0.034312914,0.167363098,0.092304154,0.017275426,0.006339385,0.034168163,699.2183838,0.000692908,4213671
157,0.014063644,0.061754906,0.058959527,0.061166713,0.053542402,0.102514834,0.099411853,0.08908587,0.127993773,0.218732325,0.08643287,0.024241452,0.002099834,665.7306519,0.000520488,5827122
158,0.014230439,0.050498642,0.027839033,0.031340668,0.006806277,0.169157834,0.128033693,0.11397418,0.015961684,0.217350859,0.061496042,0.02927169,0.13403896,638.8214722,0.000416943,7753902
159,0.014327557,0.260958349,0.03634818,0.092052797,0.035014104,0.151833785,0.001925929,0.176912185,0.040417469,0.00238638,0.026712602,0.026896715,0.134213949,747.7567749,0.000827825,4365519
160,0.014510353,0.158435069,0.046875546,0.021001486,0.035557243,0.058025438,0.094892096,0.005884204,0.167381213,0.105782705,0.12369298,0.057021469,0.110940197,708.1329346,0.000563609,7035478
161,0.014526206,0.118301829,0.052257368,0.088190419,0.076990883,0.126730766,0.110414552,0.117188986,0.005453132,0.000628271,0.078390586,0.083639797,0.127287205,708.319458,0.000628504,5703191
162,0.014553758,0.026847291,0.019418299,0.032025564,0.223652705,0.122892692,0.067587801,0.192571227,0.093042478,0.054207452,0.009473908,0.05886275,0.084864076,649.1663818,0.00051547,5438425
163,0.014687274,0.079846869,0.168273972,0.068423357,0.045397354,0.015733205,0.035136841,0.250257666,0.07018322,0.011131418,0.197621317,0.035361009,0.007946498,709.0570679,0.000653464,5200047
164,0.014976783,0.233391996,0.009657636,0.005691664,0.009509396,0.100941384,0.027671892,0.17195607,0.012309683,0.177179821,0.183763067,0.043354025,0.009596584,721.9432983,0.000632959,6044514
165,0.014983391,0.004622924,0.226933646,0.00725067,0.014014245,0.063129599,0.349624935,0.012981216,0.117343395,0.003118222,0.026132018,0.085921145,0.073944593,686.2211304,0.000592847,5427540
166,0.015304457,0.180419649,0.10684587,0.070411648,0.035953731,0.025699443,0.043530768,0.148557932,0.047267776,0.099998356,0.13736196,0.051077658,0.037570754,732.7596436,0.000727426,5047522
167,0.015347656,0.03830438,0.080465343,0.082006738,0.067148342,0.104800686,0.118863131,0.044695623,0.005924902,0.037576238,0.08211984,0.127516781,0.195230337,680.4136963,0.000499696,7601908
168,0.015438191,0.044081356,0.131539058,0.043612354,0.009101888,0.022326614,0.152788263,0.239611065,0.106776197,0.118504247,0.069225723,0.01285781,0.034137234,673.9780273,0.000536096,5900944
169,0.01547174,0.037986433,0.056018764,0.158305215,0.101275039,0.039855952,0.047628639,0.054575021,0.250341073,0.030693525,0.013951253,0.086707855,0.107189492,680.1885376,0.000560123,5930771
170,0.01562917,0.0324976,0.047475844,0.019365612,0.145913735,0.106923932,0.013851098,0.009019757,0.099912224,0.050970929,0.35886956,0.027922714,0.071647826,647.2848511,0.000435893,7720730
171,0.015687949,0.020723536,0.069139409,0.059660356,0.103684323,0.080386206,0.191542597,0.053278424,0.102150619,0.006784004,0.233736677,0.04088567,0.022340229,654.3023682,0.000504208,5901963
172,0.015770117,0.072882063,0.006626582,0.149090876,0.024234353,0.127241644,0.113793934,0.028999423,0.015901785,0.190228683,0.171868078,0.046200369,0.037162092,673.0889282,0.000525174,6236178
173,0.01592051,0.018727225,0.005544991,0.247500052,0.13564352,0.046479891,0.00195128,0.044717164,0.084919045,0.060343944,0.030145124,0.037798117,0.270309136,680.5180664,0.000539179,6764296
174,0.016033087,0.080980706,0.006334245,0.016554645,0.215275239,0.249813903,0.023082879,0.00257876,0.026141828,0.151006281,0.011451559,0.118599717,0.082147151,679.0535889,0.00056784,5612690
175,0.016037136,0.12003684,0.067035949,0.110404638,0.12899515,0.112990532,0.088952436,0.041739984,0.010544446,0.007139263,0.073995022,0.095865678,0.126262925,719.1073608,0.000693439,5130514.5
176,0.016093839,0.003574141,0.020938296,0.022140081,0.128220857,0.011638048,0.101954063,0.021783547,0.055315424,0.225645805,0.044614671,0.059543852,0.288537375,601.2235718,0.000319737,10933472
177,0.016113591,0.011195371,0.038289462,0.143319719,0.003080321,0.042842638,0.053144852,0.072018837,0.033140504,0.004172576,0.261043228,0.224661014,0.096977888,639.190918,0.000379524,9823478
178,0.016244875,0.084860333,0.011871949,0.011641789,0.010875497,0.28617874,0.251637947,0.027408167,0.16054745,0.020997792,0.098946797,0.00707319,0.011715473,657.8093872,0.000532606,5085998
179,0.016251665,0.026895827,0.017555031,0.012452732,0.039604446,0.076031907,0.003361557,0.013085571,0.309320112,0.213002926,0.091135099,0.156589814,0.024713315,586.4727783,0.000324087,8867519
180,0.016314331,0.096616119,0.016497186,0.176049753,0.053821997,0.057144747,0.047657892,0.07411098,0.026677272,0.056033755,0.141030224,0.123491032,0.114554712,699.9136353,0.000567625,6681914
181,0.01638449,0.077259935,0.099918148,0.103861752,0.087513194,0.186510149,0.030238471,0.107976763,0.047414466,0.03870209,0.17389923,0.006021497,0.024299814,702.7578735,0.000681204,4532242.5
182,0.016384522,0.012649282,0.026480387,0.385083411,0.035083669,0.004536615,0.097826238,0.044436997,0.040164477,0.108623622,0.121268895,0.008226009,0.099235877,690.5391846,0.000644009,4899504
183,0.016804039,0.055134006,0.007100891,0.098177417,0.167513805,0.232035137,0.155656698,0.022790565,0.064818727,0.00813368,0.081649602,0.045628985,0.044556446,674.6133423,0.000616086,4481895.5
184,0.017245564,0.103457109,0.027677448,0.067071825,0.005876823,0.056172621,0.064832439,0.246380364,0.241830679,0.037960578,0.094703878,0.02721314,0.00957753,673.2399292,0.000522584,6117653
185,0.017278141,0.038925219,0.009049917,0.034314363,0.09275886,0.297294938,0.041031075,0.029990134,0.118700318,0.055664187,0.209740756,0.00466693,0.050585161,643.8708496,0.000490049,5795700
186,0.017285092,0.16649383,0.089022661,0.117795992,0.021289639,0.01919389,0.00566755,0.022391276,0.174933501,0.007424066,0.218717458,0.078440349,0.061344698,732.2363892,0.000694933,5629117
187,0.017457351,0.049494459,0.022662102,0.368742664,0.178081884,0.053472495,0.01316718,0.029995926,0.090376999,0.053122416,0.004022099,0.042054348,0.077350078,710.5358887,0.000790634,3621837
188,0.017489186,0.19437578,0.029074803,0.040244818,0.031137259,0.151331895,0.199763322,0.082310469,0.099927089,0.005673614,0.015713719,0.020322849,0.112635196,721.2873535,0.000698148,4987637
189,0.017792063,0.02986954,0.015507178,0.031387518,0.254297874,0.183614263,0.033045201,0.052197714,0.101911114,0.027958522,0.100390314,0.111699123,0.040329575,657.6082153,0.000541734,5327766
190,0.017812819,0.134417465,0.140740671,0.036886518,0.062165919,0.035488718,0.026189437,0.233113665,0.022314144,0.149555074,0.016712852,0.022395055,0.102207664,724.6437988,0.000697881,5205600
191,0.017826949,0.014261386,0.000839708,0.03634436,0.054558895,0.247752112,0.006522991,0.245869601,0.058122196,0.013297801,0.103799,0.040639418,0.160165582,614.7063599,0.000408401,7130710
192,0.017946074,0.026664607,0.090883401,0.064661342,0.015644756,0.051564531,0.006145861,0.252911477,0.203075771,0.004352496,0.014235556,0.196570358,0.055343769,657.0352783,0.000458227,7451840
193,0.018120591,0.009711059,0.089954132,0.024226958,0.170732896,0.06956717,0.0732906,0.045813995,0.032791113,0.02175951,0.019677153,0.214130891,0.210223932,667.8505249,0.000462993,8282151
194,0.01816798,0.019365446,0.028669496,0.210848361,0.059635241,0.040222671,0.01554946,0.016507155,0.04442353,0.004871201,0.179764264,0.199751766,0.162223429,673.9169312,0.000471029,8345929
195,0.018209511,0.143480062,0.014427328,0.006039373,0.0820011,0.027226497,0.163931385,0.041813472,0.162079821,0.14705386,0.082807799,0.051726971,0.059202819,689.6828003,0.000537039,6703048
196,0.018408631,0.0123492,0.040866472,0.11364709,0.390010798,0.079711342,0.009585471,0.052064201,0.049356659,0.040735477,0.013504386,0.171690061,0.008070214,682.1450195,0.0006716,4133949
197,0.01856414,0.191878894,0.152135409,0.050056706,0.122756865,0.05539278,0.109711215,0.06977296,0.044628251,0.092206641,0.040877735,0.012913842,0.039104565,743.3128662,0.000883525,3627898
198,0.018621854,0.029159896,0.011901255,0.031303149,0.223408555,0.023753928,0.001320086,0.091588755,0.165113718,0.075132324,0.022002896,0.067405847,0.239287738,647.3973999,0.000427192,8374615
199,0.018653219,0.137301316,0.129460748,0.051710653,0.170015341,0.028872471,0.005549676,0.012970594,0.005693832,0.01570936,0.02267417,0.086171626,0.315216995,743.3099365,0.000710825,6070299
200,0.018703768,0.193894974,0.165006308,0.025677375,0.020857714,0.30519307,0.009211518,0.045743761,0.045490471,0.053174915,0.018589641,0.058041885,0.0404146,743.5081177,0.00088943,3585223.5
201,0.018789653,0.011242406,0.040936033,0.052640839,0.042858656,0.048120607,0.275744736,0.037890225,0.050267861,0.209794568,0.052193408,0.113821905,0.045699104,622.5062256,0.000418415,6951738
202,0.018847892,0.059245918,0.476869296,0.019587567,0.054562238,0.011049361,0.003283557,0.077618134,0.075670813,0.044232953,0.076063,0.005350038,0.077619232,754.848999,0.000989815,3266976
203,0.018860125,0.010749652,0.058038509,0.019810341,0.035138769,0.036729735,0.042976596,0.160816499,0.154977077,0.203617311,0.026165236,0.213114108,0.019006042,607.8897095,0.000359811,8502046
204,0.019102107,0.014136104,0.014440628,0.004708261,0.157576333,0.070699029,0.189122749,0.054635454,0.163144096,0.006144259,0.056797352,0.018337446,0.231156183,623.041687,0.000409031,7720045
205,0.01922204,0.11919988,0.103031834,0.202449802,0.061387669,0.02188842,0.002405535,0.00759671,0.006087418,0.003674816,0.116903447,0.302570611,0.033581819,734.46875,0.00072393,5401899.5
206,0.019302637,0.043183443,0.080124331,0.196636083,0.05428221,0.188107426,0.040773997,0.018593355,0.083771825,0.048383073,0.1118296,0.016617001,0.09839502,698.6082153,0.000665587,4804773.5
207,0.019332853,0.064711175,0.060733289,0.239177441,0.112407414,0.018535802,0.194242152,0.02237807,0.012348051,0.016380851,0.007440986,0.107350258,0.124961659,710.6602173,0.000703251,4747871.5
208,0.019654629,0.042015237,0.189228479,0.009748884,0.055396553,0.013264103,0.076174395,0.218069861,0.00348028,0.008179621,0.041810763,0.194063267,0.12891393,702.4619141,0.000561521,7034426
209,0.019721136,0.060057155,0.260382695,0.042374244,0.014264786,0.03272553,0.092120035,0.125041934,0.093795899,0.013393582,0.011451725,0.204022607,0.030648671,724.3013306,0.000713282,5069837
210,0.019936156,0.063653319,0.070711588,0.057212636,0.142247859,0.178342672,0.046380813,0.003665247,0.054833933,0.303982458,0.005244707,0.031900777,0.021887835,686.7669678,0.000620808,4884995.5
211,0.020089795,0.018519419,0.001080788,0.000251634,0.030832601,0.013386534,0.102631828,0.203625455,0.329349714,0.031484509,0.089896676,0.064721957,0.09412909,561.1036987,0.000312726,7989646
212,0.020105063,0.045212625,0.055414427,0.019090747,0.181081263,0.000377595,0.054804896,0.05079633,0.089841624,7.24E-05,0.037521242,0.286438578,0.159243227,672.159668,0.000447179,9008252
213,0.020445427,0.036560048,0.261764,0.058762991,0.019401839,0.02818202,0.105839263,0.294161794,0.032081936,0.016540955,0.006194562,0.076891381,0.043173783,715.8151855,0.000725327,4502652
214,0.020931268,0.052443042,0.131334195,0.208091912,0.145243285,0.038355315,0.113477051,0.021930603,0.048742372,0.022781799,0.017663237,0.0945687,0.084437221,718.7038574,0.000775445,4102030
215,0.021079717,0.026379297,0.032341438,0.035709782,0.036824767,0.158253884,0.032851734,0.044705352,0.071411794,0.047977815,0.192384086,0.166307773,0.133772561,633.0465698,0.000379918,9493353
216,0.021088835,0.07326367,0.152107395,0.044643712,0.10411878,0.011143143,0.017512411,0.12468122,0.019367916,0.045226882,0.09531222,0.260677046,0.030856771,712.3425903,0.000614042,6313100
217,0.02116283,0.247133601,0.033670213,0.092414952,0.096944196,0.11690173,0.216890583,0.077075103,0.00557926,0.008607482,0.041964213,0.023103632,0.018552204,741.2199097,0.000892704,3410938.5
218,0.021360111,0.126478532,0.046729977,0.060828438,0.131057236,0.069388674,0.149241461,0.077965334,0.027104286,0.037872582,0.011641152,0.05121039,0.189121829,713.7532959,0.000645277,5758985
219,0.021376465,0.00773618,0.130269879,0.036812638,0.096996902,0.045713944,0.063865428,0.069081663,0.030946878,0.007771925,0.258609853,0.00541304,0.225405206,676.05896,0.000478443,8213728
220,0.021483733,0.050755582,0.004906863,0.31250836,0.132621433,0.115565274,0.001543982,0.058127683,0.034990524,0.218983498,0.034182035,0.011271685,0.003059348,697.53125,0.000731496,3767632.5
221,0.021579778,0.006786378,0.081521344,0.240906447,0.052522782,0.071797452,0.024002753,0.111605511,0.032033895,0.074489613,0.03096857,0.212611652,0.039173825,688.3148193,0.000607026,5502345
222,0.021733553,0.108961334,0.062984244,0.023828041,0.002315217,0.26929284,0.01310865,0.105642263,0.09434581,0.133749362,0.026623068,0.073734454,0.063681163,694.8144531,0.0005934,5762283.5
223,0.021757537,0.073208709,0.118571736,0.067154507,0.115901498,0.369099688,0.030037947,0.003766954,0.038173506,0.016751081,0.011910339,0.06785927,0.065807229,710.4885864,0.000762862,3855527
224,0.021905889,0.049351662,0.016645454,0.026459417,0.086910202,0.14957946,0.023942427,0.243115709,0.031582132,0.07206895,0.121663092,0.112869843,0.043905764,646.8343506,0.000459026,6859286
225,0.021927109,0.080144966,0.001584768,0.001131957,0.045490938,0.074182255,0.035376057,0.037156099,0.140043671,0.370808613,0.163322833,0.008095704,0.02073503,632.861145,0.000396278,8218166
226,0.021949241,0.075613555,0.020216479,0.079207923,0.005476525,0.122629642,0.065183505,0.055732274,0.08230294,0.098687919,0.273530609,0.084469796,0.01499959,664.8818359,0.000473287,7373871
227,0.02198881,0.059966773,0.107521719,0.443324496,0.011521718,0.056429537,0.101733229,0.030336004,0.045372591,0.035111936,0.042836209,0.025789276,0.018067702,727.9197388,0.000916914,2959152
228,0.022054997,0.014149761,0.021918768,0.041191507,0.155303508,0.29472224,0.093420253,0.004539297,0.159545114,0.028799367,0.069088386,0.089856297,0.005410505,648.0457764,0.000556287,4653777
229,0.022097544,0.135598542,0.037745794,0.154465047,0.109068605,0.003758259,0.14756283,0.010264038,0.010486699,0.235982939,0.047386908,0.04668167,0.038901125,717.3158569,0.000708001,4781471
230,0.022357601,0.012589455,0.071489126,0.237474491,0.087212901,0.013567539,0.020910359,0.15338635,0.017527797,0.080959981,0.185755852,0.004637233,0.092131312,687.9937134,0.000608576,5442521.5
231,0.022363745,0.090935843,0.069109829,0.117229734,0.058298765,0.018486277,0.231993273,0.022804875,0.066317327,0.142530498,0.015729146,0.078208835,0.065991854,701.6375732,0.000632223,5392240
232,0.022387775,0.033570026,0.157389475,0.059803202,0.098847959,0.016315008,0.159037208,0.003071853,0.053716573,0.077765244,0.060100012,0.149500492,0.108495173,700.0516357,0.000595931,6214901.5
233,0.022488216,0.153590359,0.110776102,0.006818247,0.006942098,0.007972709,0.037768334,0.049713831,0.155909741,0.105213095,0.235224098,0.045663461,0.061919709,720.7468872,0.000607898,6751220
234,0.022553631,0.003586679,0.132482282,0.124953217,0.235901998,0.009257949,0.028506842,0.116820867,0.076914346,0.060989657,0.05063286,0.11249557,0.024904102,694.052063,0.00067531,4525760.5
