,CO2,CH4,C2,C3,C4,C5,C6,C7+(1),C7+(2),C7+(3),C7+(4),C7+(5),Tc_NR,Vc_NR,Pc_NR
923,0.211508213,0.067187416,0.066112278,0.006858177,0.048310138,0.023756129,0.033091161,0.069761778,0.158342755,0.158760468,0.048588499,0.107722988,797.5696411,0.000493656,9883508
924,0.212229463,0.024990295,0.069808708,0.058442858,0.047197847,0.10962311,0.098059615,0.08587117,0.075103286,0.016634159,0.032490467,0.169549023,826.1009521,0.000411685,14203480
925,0.214020015,0.040577838,0.00763314,0.129339882,0.042046504,0.149136117,0.029021343,0.031563017,0.072323643,0.022896233,0.161125513,0.100316755,809.6851807,0.000457943,11720897
926,0.214639474,0.108256609,0.17685785,0.008661862,0.001021451,0.015217127,0.124618837,0.080828132,0.018732438,0.054362778,0.003567942,0.193235501,857.7767944,0.000408294,16209004
927,0.21853905,0.073075053,0.155645684,0.106032324,0.013080855,0.06422288,0.012491131,0.158554961,0.009743474,0.058322909,0.066343951,0.063947727,740.9477539,0.000298875,18503044
928,0.220631792,0.080404624,0.083801904,0.059817094,0.142123272,0.032461548,0.111681429,0.000891508,0.206596675,0.012074636,0.045663093,0.003852426,639.3024902,0.000293213,13347625
929,0.222185929,0.101581918,0.124414591,0.0613273,0.054738864,0.190908304,0.073491602,0.023486744,0.020250497,4.60E-05,0.072522686,0.055045525,693.4177856,0.000226488,25321576
930,0.222619542,0.023495472,0.071661825,0.143633241,0.017477518,0.007246818,0.038692462,0.005283955,0.246996824,0.046318324,0.035122319,0.1414517,809.9841919,0.000449813,12010458
931,0.222679249,0.023430727,0.020632299,0.06120527,0.024687994,0.014845294,0.083969011,0.131173289,0.073452881,0.06845832,0.126208954,0.149256711,835.796936,0.000548384,9256237
932,0.222892783,0.146842325,0.02882959,0.159949938,0.147968227,0.066688334,0.006072767,0.083984012,0.003936718,0.064129738,0.020768961,0.047936608,654.4164429,0.000201882,26701000
933,0.223118392,0.041097769,0.037364011,0.043092325,0.030360181,0.007193973,0.089093321,0.058202839,0.202283974,0.131609621,0.032243192,0.104340403,783.8278809,0.000470465,10035698
934,0.223431219,0.041476598,0.122719839,0.02011117,0.012722577,0.405935629,0.002291972,0.038875748,0.008664669,0.012186754,0.024294716,0.087289108,700.0177002,0.000227315,25304164
935,0.224379643,0.04543109,0.090555553,0.050479763,0.007933402,0.043366295,0.08726452,0.064518371,0.09833014,0.121740452,0.042868052,0.123132719,803.1151123,0.000441626,12093563
936,0.224600803,0.154127446,0.110211461,0.037598178,0.04359397,0.029785145,0.03701627,0.197592703,0.062641325,0.005193448,0.038142612,0.059496639,700.0023193,0.000246307,22036480
937,0.2263541,0.205000214,0.04624635,0.152947624,0.007193911,0.001499302,0.0413031,0.009558354,0.134977985,0.10309756,0.023044437,0.048777061,721.1588135,0.000293928,18872644
938,0.23117787,0.011859726,0.020739179,0.117041467,0.050662605,0.062992815,0.047786902,0.036258977,0.029014497,0.250785628,0.081002254,0.06067808,776.50177,0.000494188,9389166
939,0.231407717,0.077167956,0.141009733,0.049525909,0.005996111,0.049904971,0.033740511,0.23495739,0.010555049,0.117576725,0.02727972,0.020878206,675.8355713,0.000295038,14705529
940,0.231525039,0.01835515,0.22930978,0.167453714,0.025074733,0.017421929,0.009261363,0.042612274,0.029055932,0.105830467,0.045881067,0.07821855,760.6657715,0.000309126,19189114
941,0.233061158,0.03057782,0.235744876,0.027105045,0.012779588,0.031508415,0.017034799,0.096691733,0.007808602,0.024262638,0.096791005,0.186634321,870.940979,0.000477981,13251593
942,0.233845407,0.008945395,0.198577268,0.04051134,0.026786203,0.063505708,0.110378072,0.129419919,0.012638467,0.038039305,0.00544049,0.131912426,784.0939941,0.000309369,19812992
943,0.234561944,0.126112736,0.022062578,0.018712499,0.07306974,0.007243476,0.050596886,0.027433501,0.130096375,0.121259251,0.08481048,0.104040535,807.1519775,0.000472809,11321923
944,0.236047268,0.048020774,0.044472311,0.111162383,0.014979153,0.146243924,0.015027345,0.182296897,0.048006,0.087185415,0.050604036,0.015954492,675.0484009,0.0003121,13226014
945,0.236565255,0.01661858,0.026367679,0.08630837,0.180424854,0.029085219,0.060637406,0.020069468,0.024851442,0.180812141,0.020961851,0.117297732,793.0977173,0.000407815,13331771
946,0.237688101,0.072334486,0.027198098,0.03830103,0.023021657,0.052598331,0.005935644,0.166414476,0.086182501,0.144123308,0.021867569,0.124334797,800.9470215,0.000448475,11541140
947,0.241385238,0.005131726,0.079405812,0.149086665,0.037570088,0.187298395,0.014674208,0.068796368,0.005371474,0.003181721,0.154992218,0.053106086,757.8999023,0.000338404,16045087
948,0.241949767,0.031934117,0.003476726,0.024241067,0.115426297,0.024991425,0.022828827,0.001136951,0.143646681,0.052724774,0.161099768,0.1765436,859.3375244,0.000621501,8357191
949,0.245376887,0.143336727,0.123621275,0.076932109,0.051335515,0.087706285,0.111824466,0.042495012,0.051006971,0.033307382,0.030836863,0.002220509,567.6427002,0.000187552,20687208
950,0.249023321,0.000784921,0.106176976,0.098466302,0.054897351,0.045035795,0.348357758,0.004746879,0.044393775,0.032774645,0.01253467,0.002807607,529.9026489,0.000203422,13043106
951,0.249344437,0.011898673,0.00520664,0.016575282,0.270787456,0.049551803,0.093212854,0.002034631,0.10549537,0.037825022,0.12323165,0.034836183,729.4179077,0.000362264,12998301
952,0.251322898,0.023138869,0.084289838,0.118679948,0.062300072,0.092800339,0.052160793,0.019472459,0.074810889,0.149848145,0.015808715,0.055367035,718.8939819,0.000319948,15538131
953,0.254010411,0.116027815,0.005485313,0.156468607,0.103880844,0.005411578,0.022619841,0.100978401,0.115488747,0.02688198,0.067638548,0.025107917,686.7810059,0.000279743,17278458
954,0.254500769,0.086248424,0.131869951,0.069596574,0.010020792,0.032824736,0.024792749,0.257694376,0.010039927,0.070671424,0.010699327,0.041040951,661.7474976,0.000236719,19847064
955,0.25687087,0.131974722,0.022011671,0.000613537,0.06453041,0.002133747,0.070082975,0.071418427,0.0205573,0.039328208,0.275372233,0.045105899,810.6998291,0.000529633,9909220
956,0.257598043,0.070795372,0.16281541,0.012662257,0.029116265,0.097494463,0.018549641,0.117015832,0.073353381,0.098202189,0.021624358,0.040772789,693.4721069,0.000281485,17428110
957,0.257742855,0.264124425,0.006157835,0.011556023,0.001541134,0.090648496,0.018702476,0.033839178,0.03854213,0.094955727,0.096059839,0.086129883,805.7558594,0.000380775,16417999
958,0.258098757,0.028170231,0.060306288,0.084044436,0.004785826,0.348173033,0.09799091,0.020532532,0.020444032,0.014536199,0.045508958,0.017408796,554.5709839,0.00017859,19971144
959,0.258696412,0.101132463,0.006202799,0.035848122,0.065107328,0.146638471,0.034727924,0.227495322,0.004863246,0.01135493,0.074073109,0.033859873,678.9990845,0.000259089,18072844
960,0.261042842,0.132978651,0.04757584,0.014882676,0.019535154,0.021971903,0.015183258,0.23359574,0.023300023,0.04606851,0.074965399,0.108900004,802.8566284,0.000386874,14937866
961,0.266552367,0.009736073,0.103833004,0.068945341,0.137482453,0.009717724,0.04429874,0.139626178,0.072350325,0.008782129,0.072714797,0.06596087,733.0209351,0.000300977,17558718
962,0.267937151,0.097929189,0.145907059,0.020024923,0.035849686,0.005616672,0.03698707,0.109460307,0.018926934,0.142308109,0.098455449,0.020597449,738.9542236,0.000373132,13608469
963,0.271377583,0.177584526,0.028776087,0.024823123,0.015837663,0.087229722,0.001326474,0.051497385,0.001924289,0.191532931,0.102277614,0.045812602,777.4239502,0.000419186,13029378
964,0.273731318,0.012393391,0.075740539,0.020281907,0.091161753,0.079819903,0.298550917,0.048510762,0.012035301,0.031612309,0.02847812,0.02768378,570.7637939,0.000191169,19034428
965,0.274485691,0.124187203,0.175199663,0.083194826,0.001132706,0.130591397,0.087390675,0.012596159,0.011827894,0.02498154,0.016858085,0.057554161,631.8571167,0.000163167,37588184
966,0.275018327,0.240835409,0.032641799,0.061022117,0.020556849,0.06710354,0.069434573,0.00251693,0.063815866,0.114105721,0.04337015,0.009578719,677.9143677,0.000266982,19315856
967,0.283296951,0.140954182,0.065531238,0.06077575,0.063539407,0.050854858,0.115350894,0.034001196,0.008909818,0.011495569,0.096538101,0.068752037,757.9069214,0.000277206,22762076
968,0.285376926,0.103494761,0.029156007,0.077426968,0.04497545,0.004596853,0.035002803,0.061434203,0.148768599,0.026184936,0.063510686,0.120071807,808.4505005,0.000395182,15068326
969,0.292420278,0.008387748,0.129654452,0.078527435,0.082540594,0.033118954,0.011860568,0.059268327,0.091420981,0.115867273,0.001230007,0.095703381,760.2391968,0.000326713,17379468
970,0.292591762,0.168679344,0.057183864,0.049400252,0.081101108,0.058129168,0.022247709,0.154340553,0.041448127,0.013361957,0.038664614,0.022851542,617.6364136,0.000189066,25505942
971,0.29264383,0.083894772,0.214905131,0.009314638,0.014261176,0.086631649,0.028763623,0.029009237,0.094868416,0.036100249,0.062346713,0.047260567,717.5527954,0.00026315,21961784
972,0.29314624,0.137264008,0.151340406,0.131914123,0.000621239,0.00487642,0.040314098,0.073421005,0.051922757,0.001113878,0.077127935,0.036937891,694.8705444,0.000218019,27518198
973,0.294387218,0.164104082,0.09622852,0.017750176,0.012438616,0.142225863,0.03344918,0.05067785,0.004312325,0.039166828,0.063409691,0.08184965,768.3239746,0.000272679,24176874
974,0.295746409,0.015402196,0.026471123,0.016846634,0.06849213,0.190755832,0.131549029,0.049970675,0.048377247,0.007740863,0.019838198,0.128809665,775.6812744,0.000308053,19569556
975,0.300876152,0.071438109,0.035382029,0.081466699,0.164055993,0.128514125,0.028679573,0.054527643,0.059243311,0.006122363,0.06785617,0.001837831,604.1752319,0.000209967,19722156
976,0.302310609,0.069426442,0.02915356,0.038272199,0.1305396,0.107882842,0.038008145,0.011548341,0.020838328,0.001583881,0.063898874,0.186537179,866.2977905,0.000416444,16187439
977,0.307053799,0.026204225,0.047740653,0.099150441,0.028176184,0.033397034,0.058575076,0.00782216,0.04012956,0.289222943,0.048123473,0.014404453,735.9103394,0.000457939,9935486
978,0.30718333,0.031570695,0.017537475,0.001060066,0.104980665,0.116637434,0.046929356,0.096312738,0.040998245,0.076297184,0.014991073,0.145501738,810.6168823,0.000379834,15678287
979,0.308175965,0.069187878,0.071048861,0.039864969,0.087409656,0.003736458,0.038635012,0.020705493,0.097253139,0.07920729,0.001308968,0.183466311,851.3695679,0.00042475,15259986
980,0.313521804,0.006569568,0.024650532,0.22576698,0.005111237,0.06421754,0.070669809,0.037589928,0.117700707,0.10590762,0.008098588,0.020195686,654.6261597,0.000277122,15432756
981,0.316119734,0.017218617,0.113745077,0.00304397,0.012680525,0.096391415,0.022611935,0.280096007,0.031116068,0.010560773,0.094885018,0.001530862,667.2044067,0.000298944,13839363
982,0.319463858,0.135070579,0.003473988,0.177744719,0.025628375,0.101972891,0.090241121,0.023120928,0.038748901,0.015730098,0.06583411,0.002970432,598.0449829,0.000187102,24380584
983,0.321977566,0.069544255,0.171137373,0.123456475,0.07124467,0.052559532,0.005453557,0.033346696,0.033161132,0.06045533,0.037677097,0.019986316,625.9342651,0.000186588,27750270
984,0.32234555,0.02383683,0.014612831,0.174207896,0.002928392,0.049237245,0.07521166,0.048377021,0.082457535,0.075406313,0.06846335,0.062915376,748.7766724,0.000335804,16105635
985,0.336966686,0.0085093,0.058721145,0.046637905,0.043727759,0.006872919,0.086244217,0.00357695,0.135261594,0.132453852,0.003958902,0.137068771,809.5881348,0.000419989,13710791
986,0.35604415,0.030246841,0.028471895,0.037541547,0.057831149,0.090434086,0.102557229,0.024313232,0.156044609,0.030613786,0.025779789,0.060121687,701.2935791,0.000274678,18906856
987,0.36150839,0.033776517,0.103362014,0.106601654,0.035002447,0.024384212,0.180553445,0.013592045,0.078587676,0.001963699,0.040859288,0.019808612,580.7990723,0.000175601,25396364
988,0.361945515,0.062828482,0.078902385,0.003872397,0.168901958,0.011380174,0.009471743,0.019341116,0.035812306,0.01990788,0.179115856,0.048520189,787.4078979,0.000368316,16273877
989,0.363879007,0.032830696,0.010095203,0.02631607,0.050966768,0.037484789,0.128901307,0.027760223,0.002662356,0.139104802,0.051394802,0.128603977,819.6139526,0.0004168,14385002
990,0.38582681,0.068236562,0.038014885,0.010906626,0.09330821,0.034713014,0.103375435,0.053189273,0.046799911,0.044253563,0.079001588,0.042374122,720.7384644,0.000275826,20424364
991,0.388540147,0.046833714,0.009111764,0.154779014,0.084468833,0.064420369,0.017736588,0.111796163,0.002996604,0.039428545,0.029105787,0.050782472,665.2198486,0.000197646,28798322
992,0.389590318,0.082516046,0.135229498,0.146938262,0.006020726,0.03844411,0.076876722,0.001179436,0.011814978,0.013562121,0.077046174,0.020781609,641.4953003,0.000171528,34608156
993,0.40547882,0.091021198,0.150668602,0.061786328,0.024136136,0.11826079,0.020774228,0.02841109,0.011978386,0.007985452,0.063584888,0.015914082,596.6224976,0.000149691,36930560
